time	H2	O2	H2O		OH		H		HO2		O		N2
186	0.5	0.5	4.28803e-039	2.21119e-025	5.30136e-012	1.04649e-024	2.27762e-012	0.1
187	0.5	0.5	4.35757e-039	2.23496e-025	5.32971e-012	1.05768e-024	2.2898e-012	0.1
188	0.5	0.5	4.42785e-039	2.25887e-025	5.35806e-012	1.06893e-024	2.30198e-012	0.1
189	0.5	0.5	4.49888e-039	2.2829e-025	5.38641e-012	1.08024e-024	2.31416e-012	0.1
190	0.5	0.5	4.57068e-039	2.30705e-025	5.41476e-012	1.09162e-024	2.32634e-012	0.1
191	0.5	0.5	4.64323e-039	2.33134e-025	5.44311e-012	1.10305e-024	2.33852e-012	0.1
192	0.5	0.5	4.71654e-039	2.35575e-025	5.47146e-012	1.11454e-024	2.3507e-012	0.1
193	0.5	0.5	4.79062e-039	2.38029e-025	5.49981e-012	1.12609e-024	2.36288e-012	0.1
194	0.5	0.5	4.86547e-039	2.40496e-025	5.52816e-012	1.13769e-024	2.37506e-012	0.1
195	0.5	0.5	4.9411e-039	2.42975e-025	5.55651e-012	1.14936e-024	2.38724e-012	0.1
196	0.5	0.5	5.01751e-039	2.45467e-025	5.58486e-012	1.16109e-024	2.39942e-012	0.1
197	0.5	0.5	5.09471e-039	2.47972e-025	5.61321e-012	1.17288e-024	2.41159e-012	0.1
198	0.5	0.5	5.17269e-039	2.50489e-025	5.64156e-012	1.18473e-024	2.42377e-012	0.1
199	0.5	0.5	5.25146e-039	2.5302e-025	5.66991e-012	1.19663e-024	2.43595e-012	0.1
200	0.5	0.5	5.33102e-039	2.55562e-025	5.69826e-012	1.2086e-024	2.44813e-012	0.1
201	0.5	0.5	5.41139e-039	2.58118e-025	5.7266e-012	1.22063e-024	2.46031e-012	0.1
202	0.5	0.5	5.49256e-039	2.60686e-025	5.75495e-012	1.23271e-024	2.47249e-012	0.1
203	0.5	0.5	5.57454e-039	2.63267e-025	5.7833e-012	1.24486e-024	2.48467e-012	0.1
204	0.5	0.5	5.65733e-039	2.65861e-025	5.81165e-012	1.25706e-024	2.49685e-012	0.1
